,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC
3874,4218350,Treviso,42,SC,640.0,757.7,709.4,663.2,604.9
3875,4218400,Treze de Maio,42,SC,700.0,441.3,654.3,439.1,589.9
3876,4218509,Treze Tílias,42,SC,940.0,727.4,700.6,647.4,693.6
3877,4218608,Trombudo Central,42,SC,240.0,456.5,510.65,459.65,397.5
3878,4218707,Tubarão,42,SC,584.3243243243244,548.7882352941176,597.2216216216217,510.66176470588243,553.735135135135
3879,4218756,Tunápolis,42,SC,580.0,462.85,627.75,513.35,563.05
3880,4218806,Turvo,42,SC,260.0,466.45,531.25,454.7,505.5
3881,4218905,Urubici,42,SC,380.0,557.0,587.2,534.2,503.3
3882,4219002,Urussanga,42,SC,600.0,579.0333333333334,618.3000000000001,527.0,567.25
3883,4219176,Vargem Bonita,42,SC,540.0,388.4,567.6,502.3,535.9
3884,4219200,Vidal Ramos,42,SC,586.6666666666666,613.8000000000001,637.1666666666666,565.4333333333334,566.2333333333332
3885,4219309,Videira,42,SC,476.0,435.275,581.1400000000001,474.54999999999995,503.03999999999996
3886,4219358,Vitor Meireles,42,SC,560.0,521.3,632.0,462.3,544.8
3887,4219408,Witmarsum,42,SC,320.0,563.0,625.7,456.4,507.7
3888,4219507,Xanxerê,42,SC,565.0,558.0124999999999,595.375,522.7125,525.275
3889,4219606,Xavantina,42,SC,480.0,673.4,564.6,527.3,479.7
3890,4219705,Xaxim,42,SC,545.0,543.675,630.925,514.8,553.125
3891,4220000,Balneário Rincão,42,SC,420.0,432.29999999999995,598.75,450.95,517.55
3892,4300034,Aceguá,43,RS,480.0,533.4,584.55,527.9,565.8
3893,4300059,Água Santa,43,RS,580.0,552.1,652.6,560.1,607.6
3894,4300109,Agudo,43,RS,580.0,496.8999999999999,582.4,466.90000000000003,514.3666666666667
3895,4300307,Alecrim,43,RS,480.0,403.25,541.75,447.9,497.65
3896,4300406,Alegrete,43,RS,496.1290322580645,551.0133333333334,578.3935483870966,504.34,531.0483870967743
3897,4300455,Alegria,43,RS,,,,,
3898,4300570,Alto Feliz,43,RS,400.0,468.8,429.2,456.0,412.4
3899,4300604,Alvorada,43,RS,495.42857142857144,501.22222222222234,583.4185714285715,476.6063492063491,537.9542857142859
3900,4300638,Amaral Ferrador,43,RS,,,,,
3901,4300661,André da Rocha,43,RS,,,,,
3902,4300802,Antônio Prado,43,RS,775.0,637.1,608.7,558.3,591.225
3903,4300851,Arambaré,43,RS,360.0,593.3666666666667,639.2666666666665,501.79999999999995,565.6
3904,4300901,Aratiba,43,RS,540.0,517.25,540.08,489.82500000000005,535.62
3905,4301008,Arroio do Meio,43,RS,560.0,503.1,507.5,393.9,520.4
3906,4301057,Arroio do Sal,43,RS,573.3333333333334,481.8666666666666,555.6,468.6666666666667,536.8333333333334
3907,4301107,Arroio dos Ratos,43,RS,486.6666666666667,504.9333333333334,553.8666666666667,466.26666666666665,512.9
3908,4301206,Arroio do Tigre,43,RS,600.0,536.9,580.5,461.35,535.55
3909,4301305,Arroio Grande,43,RS,390.0,490.65,515.075,475.29999999999995,482.225
3910,4301404,Arvorezinha,43,RS,560.0,385.9,502.3,493.7,518.3
3911,4301503,Augusto Pestana,43,RS,,,,,
3912,4301552,Áurea,43,RS,520.0,677.2,505.9,460.7,507.4
3913,4301602,Bagé,43,RS,514.8837209302326,537.2857142857142,588.2372093023256,501.75,551.0837209302325
3914,4301636,Balneário Pinhal,43,RS,520.0,512.4,471.6,500.3,520.4
3915,4301701,Barão de Cotegipe,43,RS,520.0,535.8,583.95,500.1,565.25
3916,4301750,Barão do Triunfo,43,RS,360.0,486.6,572.4,398.1,475.5
3917,4301800,Barracão,43,RS,840.0,611.6,572.3,454.3,458.8
3918,4301859,Barra do Guarita,43,RS,280.0,459.4,585.3,449.1,468.4
3919,4301909,Barra do Ribeiro,43,RS,413.3333333333333,476.70000000000005,586.0333333333333,422.8666666666666,565.2333333333332
3920,4301958,Barra Funda,43,RS,620.0,500.95000000000005,534.0,427.95,553.15
3921,4302055,Benjamin Constant do Sul,43,RS,280.0,507.9,490.4,416.2,468.1
3922,4302105,Bento Gonçalves,43,RS,610.0,585.8533333333334,630.3937500000001,518.3133333333333,574.7124999999999
3923,4302204,Boa Vista do Buricá,43,RS,525.0,505.45,568.7,453.875,499.275
3924,4302303,Bom Jesus,43,RS,426.6666666666667,605.4666666666667,631.2333333333332,518.7666666666667,524.0333333333334
3925,4302352,Bom Princípio,43,RS,360.0,569.9,605.7,433.4,578.0
3926,4302378,Bom Progresso,43,RS,430.0,541.2,555.5,474.1,477.95
3927,4302402,Bom Retiro do Sul,43,RS,700.0,639.9,633.1500000000001,438.9,560.35
3928,4302501,Bossoroca,43,RS,420.0,494.2,593.4,472.5,504.2
3929,4302709,Butiá,43,RS,557.7777777777778,475.78571428571433,560.0444444444444,473.9285714285714,513.8777777777777
3930,4302808,Caçapava do Sul,43,RS,432.85714285714283,534.7928571428572,563.5142857142857,508.2214285714286,546.1857142857142
3931,4302907,Cacequi,43,RS,476.6666666666667,539.2,548.3666666666667,489.76666666666665,518.0333333333334
3932,4303004,Cachoeira do Sul,43,RS,497.2413793103448,507.52692307692297,580.7413793103449,483.47307692307703,520.9758620689655
3933,4303103,Cachoeirinha,43,RS,534.468085106383,511.9767441860465,590.7723404255321,489.98372093023244,540.4744680851062
3934,4303202,Cacique Doble,43,RS,680.0,427.6,504.0,567.9,483.2
3935,4303301,Caibaté,43,RS,560.0,544.75,584.0,491.15,530.45
3936,4303400,Caiçara,43,RS,510.0,607.0,578.8,572.9,514.1
3937,4303509,Camaquã,43,RS,509.1666666666667,555.7190476190475,608.9916666666667,518.3571428571429,539.7916666666667
3938,4303608,Cambará do Sul,43,RS,386.6666666666667,435.3333333333333,567.2333333333332,424.2,473.0
3939,4303707,Campina das Missões,43,RS,320.0,,555.8,,526.7
3940,4303806,Campinas do Sul,43,RS,400.0,557.9,587.0,402.4,539.9
3941,4303905,Campo Bom,43,RS,571.7647058823529,562.1764705882352,592.8000000000001,497.97058823529403,556.7941176470588
3942,4304002,Campo Novo,43,RS,320.0,438.9,558.4,467.4,461.0
3943,4304200,Candelária,43,RS,640.0,469.825,565.875,483.625,512.35
3944,4304309,Cândido Godói,43,RS,670.0,533.325,629.3,544.625,549.05
3945,4304358,Candiota,43,RS,,,,,
3946,4304408,Canela,43,RS,596.0,553.24,591.1600000000001,488.35999999999996,548.0600000000001
3947,4304507,Canguçu,43,RS,522.2222222222222,485.3666666666667,572.2555555555556,469.3444444444444,510.12222222222226
3948,4304606,Canoas,43,RS,545.2121212121212,551.3366013071894,590.1727272727269,509.219607843137,545.4648484848483
3949,4304630,Capão da Canoa,43,RS,523.3333333333334,518.75,586.2041666666665,475.7,536.6291666666668
3950,4304655,Capão do Cipó,43,RS,280.0,503.9,611.7,453.9,509.5
3951,4304663,Capão do Leão,43,RS,433.75,472.7615384615384,544.0437499999999,477.4692307692307,510.02500000000003
3952,4304671,Capivari do Sul,43,RS,,,,,
3953,4304689,Capela de Santana,43,RS,546.6666666666666,511.93333333333334,570.9666666666667,486.1333333333334,495.1666666666667
3954,4304705,Carazinho,43,RS,508.20512820512823,520.3729729729729,576.9897435897435,480.89999999999986,541.9256410256412
3955,4304804,Carlos Barbosa,43,RS,593.3333333333334,583.9444444444445,641.4888888888889,559.0666666666666,577.1444444444445
3956,4304903,Casca,43,RS,820.0,663.4,653.2,588.8,594.1
3957,4304952,Caseiros,43,RS,630.0,491.7,500.8,465.45,519.85
3958,4305009,Catuípe,43,RS,,,,,
3959,4305108,Caxias do Sul,43,RS,556.9411764705883,545.7898734177214,586.4988235294119,505.26329113924055,544.1599999999999
3960,4305124,Cerrito,43,RS,600.0,757.4,593.5,625.0,583.1
3961,4305173,Cerro Grande do Sul,43,RS,,,,,
3962,4305207,Cerro Largo,43,RS,460.0,546.6,608.025,473.6,564.55
3963,4305306,Chapada,43,RS,680.0,450.7,626.6,490.0,570.4
3964,4305355,Charqueadas,43,RS,520.0,538.26,544.7,469.6,524.55
3965,4305405,Chiapetta,43,RS,610.0,529.8,638.6,539.55,588.55
3966,4305439,Chuí,43,RS,520.0,636.9,625.4,474.4,552.3
3967,4305454,Cidreira,43,RS,504.0,528.2249999999999,506.32,470.65000000000003,475.73999999999995
3968,4305603,Colorado,43,RS,640.0,572.5,664.7,575.0,632.8
3969,4305702,Condor,43,RS,420.0,559.6,615.5666666666667,503.9,537.2666666666667
3970,4305801,Constantina,43,RS,640.0,515.3,604.3,397.5,533.4
3971,4305850,Coqueiros do Sul,43,RS,340.0,517.8,617.0,493.2,555.4
3972,4306007,Crissiumal,43,RS,573.3333333333334,481.5,614.0,452.56666666666666,556.3666666666667
3973,4306056,Cristal,43,RS,400.0,529.7,632.3,457.1,481.1
3974,4306072,Cristal do Sul,43,RS,340.0,541.7,605.6,408.4,585.3
3975,4306106,Cruz Alta,43,RS,497.5,538.0800000000002,584.775,468.86000000000007,532.975
3976,4306205,Cruzeiro do Sul,43,RS,480.0,506.3,603.5,412.7,528.7
3977,4306353,Dezesseis de Novembro,43,RS,600.0,553.3,624.6,527.9,569.9
3978,4306403,Dois Irmãos,43,RS,600.0,548.0833333333334,563.2,476.73333333333335,513.8000000000001
3979,4306429,Dois Irmãos das Missões,43,RS,520.0,471.0,575.4,484.6,543.6
3980,4306452,Dois Lajeados,43,RS,660.0,551.0,647.2,558.6,634.6
3981,4306502,Dom Feliciano,43,RS,360.0,472.5,454.4,436.5,400.2
3982,4306601,Dom Pedrito,43,RS,494.54545454545456,504.42222222222216,520.2363636363635,469.12222222222226,497.0818181818182
3983,4306700,Dona Francisca,43,RS,,,,,
3984,4306734,Doutor Maurício Cardoso,43,RS,,,,,
3985,4306767,Eldorado do Sul,43,RS,474.2857142857143,512.9499999999999,544.8214285714287,453.2333333333333,501.7642857142857
3986,4306809,Encantado,43,RS,660.0,543.86,607.1800000000001,543.48,547.9399999999999
3987,4306908,Encruzilhada do Sul,43,RS,527.5,576.9499999999999,600.9625000000001,529.4999999999999,563.25
3988,4306932,Entre-Ijuís,43,RS,350.0,496.54999999999995,519.5,442.95000000000005,492.35
3989,4306957,Entre Rios do Sul,43,RS,360.0,441.7,436.0,412.2,464.4
3990,4306973,Erebango,43,RS,,,,,
3991,4307005,Erechim,43,RS,635.3333333333334,612.0724137931036,611.3766666666668,522.4344827586207,572.7566666666667
3992,4307054,Ernestina,43,RS,,,,,
3993,4307104,Herval,43,RS,660.0,500.7,576.9,455.4,563.1
3994,4307203,Erval Grande,43,RS,360.0,477.7,567.9,467.9,563.3
3995,4307302,Erval Seco,43,RS,280.0,446.3,588.0,510.2,460.7
3996,4307401,Esmeralda,43,RS,360.0,585.2,423.0,567.4,510.0
3997,4307500,Espumoso,43,RS,540.0,546.85,593.0,464.5,583.7
3998,4307559,Estação,43,RS,600.0,412.3,615.4,480.9,538.7
3999,4307609,Estância Velha,43,RS,504.0,511.7700000000001,555.94,478.69999999999993,511.02
4000,4307708,Esteio,43,RS,525.0,515.6142857142858,588.5250000000001,490.1392857142858,549.2718750000001
4001,4307807,Estrela,43,RS,633.3333333333334,583.9333333333333,636.6333333333333,565.0666666666667,559.1666666666666
4002,4307815,Estrela Velha,43,RS,,,,,
4003,4307831,Eugênio de Castro,43,RS,600.0,566.6,527.8,528.1,524.8
4004,4307906,Farroupilha,43,RS,533.3333333333334,544.6888888888889,586.9,544.3888888888889,527.0333333333333
4005,4308003,Faxinal do Soturno,43,RS,340.0,490.5,487.7,402.8,459.3
4006,4308102,Feliz,43,RS,653.3333333333334,618.0,639.6666666666666,525.6666666666666,564.2
4007,4308201,Flores da Cunha,43,RS,602.5,612.9249999999998,623.2,560.6625,572.4
4008,4308300,Fontoura Xavier,43,RS,820.0,730.9,746.5,712.9,696.4
4009,4308409,Formigueiro,43,RS,460.0,443.1,553.1,449.3,534.9
4010,4308508,Frederico Westphalen,43,RS,542.8571428571429,571.7230769230771,599.6285714285714,499.0538461538462,551.2571428571429
4011,4308607,Garibaldi,43,RS,504.44444444444446,615.0285714285714,601.9444444444445,503.77142857142854,558.9333333333333
4012,4308656,Garruchos,43,RS,500.0,431.9,609.9,414.6,418.0
4013,4308706,Gaurama,43,RS,480.0,526.1,488.6,417.6,435.3
4014,4308805,General Câmara,43,RS,573.3333333333334,559.7666666666668,562.6333333333333,461.5666666666666,543.8666666666667
4015,4308854,Gentil,43,RS,,,,,
4016,4308904,Getúlio Vargas,43,RS,540.0,542.15,587.725,471.0,524.675
4017,4309001,Giruá,43,RS,460.0,475.5333333333333,556.5333333333333,463.3333333333333,543.9
4018,4309050,Glorinha,43,RS,450.0,456.20000000000005,541.95,465.9,464.4
4019,4309100,Gramado,43,RS,466.6666666666667,512.1,568.3083333333334,467.2799999999999,514.9416666666667
4020,4309159,Gramado Xavier,43,RS,900.0,646.8,675.5,644.3,636.7
4021,4309209,Gravataí,43,RS,529.5744680851063,533.9636363636363,589.7074468085107,499.0022727272726,541.8946808510639
4022,4309308,Guaíba,43,RS,476.7567567567568,514.6818181818181,559.5783783783783,477.66363636363633,522.3459459459458
4023,4309407,Guaporé,43,RS,497.14285714285717,538.2142857142857,600.3714285714286,492.4142857142857,554.5
4024,4309506,Guarani das Missões,43,RS,750.0,578.4000000000001,652.6500000000001,591.65,609.4
4025,4309555,Harmonia,43,RS,580.0,589.0,588.2666666666667,509.5333333333333,556.4666666666667
4026,4309571,Herveiras,43,RS,340.0,531.7,621.1,519.6,539.7
4027,4309605,Horizontina,43,RS,360.0,418.4,537.0,424.4,443.1
4028,4309654,Hulha Negra,43,RS,530.0,484.45,623.9,440.4,576.55
4029,4309704,Humaitá,43,RS,,,,,
4030,4309753,Ibarama,43,RS,640.0,612.0,656.3,522.8,578.9
4031,4309951,Ibirapuitã,43,RS,380.0,554.0,580.5,551.4,604.3
4032,4310009,Ibirubá,43,RS,510.0,470.05,615.25,454.79999999999995,527.8499999999999
4033,4310108,Igrejinha,43,RS,542.5,566.3000000000001,590.6,491.8428571428572,518.3
4034,4310207,Ijuí,43,RS,652.6315789473684,572.0578947368422,617.4368421052632,536.2736842105263,581.6052631578947
4035,4310330,Imbé,43,RS,486.6666666666667,487.58000000000004,557.1333333333333,508.2,518.4
4036,4310405,Independência,43,RS,420.0,461.0,501.5,560.4,508.7
4037,4310413,Inhacorá,43,RS,560.0,517.5,567.5,475.8,547.3
4038,4310439,Ipê,43,RS,400.0,576.7,646.5,526.6,543.2
4039,4310504,Iraí,43,RS,453.3333333333333,450.6333333333334,559.6666666666666,442.4666666666667,502.6333333333334
4040,4310538,Itaara,43,RS,820.0,539.5,676.0,597.6,617.4
4041,4310603,Itaqui,43,RS,463.3333333333333,496.62,555.7666666666667,448.5,483.9833333333333
4042,4310652,Itati,43,RS,560.0,440.4,637.9,534.1,607.9
4043,4310702,Itatiba do Sul,43,RS,380.0,396.4,515.6,469.9,414.1
4044,4310751,Ivorá,43,RS,580.0,702.4,659.1,567.5,662.6
4045,4310801,Ivoti,43,RS,510.0,665.65,613.3,515.15,598.0
4046,4310850,Jaboticaba,43,RS,820.0,568.7,684.5,605.5,646.9
4047,4310900,Jacutinga,43,RS,452.72727272727275,501.0299999999999,559.4454545454545,471.30999999999995,493.1
4048,4311007,Jaguarão,43,RS,501.42857142857144,564.9666666666667,579.0428571428572,515.6166666666667,529.5785714285714
4049,4311106,Jaguari,43,RS,780.0,630.8,657.75,570.3,544.2
4050,4311122,Jaquirana,43,RS,400.0,484.3,549.7,523.2,494.4
4051,4311155,Jóia,43,RS,532.0,574.7,569.74,491.1,512.2
4052,4311205,Júlio de Castilhos,43,RS,516.3636363636364,485.7,570.6636363636363,514.6818181818181,544.6636363636363
4053,4311239,Lagoa Bonita do Sul,43,RS,340.0,520.45,593.05,519.6,484.6
4054,4311254,Lagoão,43,RS,360.0,458.7,465.7,402.3,409.3
4055,4311304,Lagoa Vermelha,43,RS,430.0,498.2,549.85,516.2,481.88333333333327
4056,4311403,Lajeado,43,RS,762.8571428571429,639.0000000000001,650.6142857142858,549.4857142857143,582.8285714285714
4057,4311502,Lavras do Sul,43,RS,360.0,475.45,531.9000000000001,423.79999999999995,533.7
4058,4311601,Liberato Salzano,43,RS,,,,,
4059,4311734,Mampituba,43,RS,600.0,573.4,635.9,503.1,559.1
4060,4311759,Manoel Viana,43,RS,513.3333333333334,559.2333333333333,583.3,499.2,523.9666666666667
4061,4311775,Maquiné,43,RS,600.0,554.85,614.5999999999999,535.3,566.9
4062,4311809,Marau,43,RS,525.0,521.1,595.8750000000001,512.0272727272727,533.375
4063,4311908,Marcelino Ramos,43,RS,380.0,551.7,581.5,463.6,488.6
4064,4311981,Mariana Pimentel,43,RS,,,,,
4065,4312153,Mato Leitão,43,RS,,,,,
4066,4312203,Maximiliano de Almeida,43,RS,560.0,546.15,626.75,537.65,578.2
4067,4312252,Minas do Leão,43,RS,433.3333333333333,515.1333333333333,521.9,479.3333333333333,477.3999999999999
4068,4312377,Monte Alegre dos Campos,43,RS,360.0,570.6,566.1,487.0,548.4
4069,4312401,Montenegro,43,RS,485.3333333333333,519.2166666666668,579.0933333333334,499.90000000000003,548.1933333333334
4070,4312500,Mostardas,43,RS,380.0,584.5,658.2,531.7,580.5
4071,4312609,Muçum,43,RS,540.0,386.5,556.1,494.4,465.9
4072,4312617,Muitos Capões,43,RS,473.3333333333333,580.05,570.4,559.05,517.8000000000001
4073,4312658,Não-Me-Toque,43,RS,506.6666666666667,528.0666666666667,569.6666666666666,494.79999999999995,543.1833333333334
4074,4312708,Nonoai,43,RS,210.0,481.9,553.6,403.1,506.55
4075,4312807,Nova Araçá,43,RS,,,,,
4076,4312906,Nova Bassano,43,RS,590.0,643.3,622.95,525.5,484.8
4077,4312955,Nova Boa Vista,43,RS,340.0,398.4,607.3,482.7,523.9
4078,4313003,Nova Bréscia,43,RS,820.0,443.9,640.8,506.3,573.4
4079,4313037,Nova Esperança do Sul,43,RS,560.0,718.7,632.4,571.1,563.9
4080,4313060,Nova Hartz,43,RS,576.0,494.28000000000003,565.52,496.08000000000004,508.23999999999995
4081,4313086,Nova Pádua,43,RS,,,,,
4082,4313102,Nova Palma,43,RS,680.0,688.4,630.4,507.7,607.7
4083,4313201,Nova Petrópolis,43,RS,660.0,683.2,638.2,601.2,591.15
4084,4313300,Nova Prata,43,RS,720.0,454.625,619.1750000000001,553.775,567.95
4085,4313334,Nova Ramada,43,RS,640.0,645.05,589.3,521.2,557.8
4086,4313375,Nova Santa Rita,43,RS,548.0,554.88,612.5200000000001,464.16999999999996,543.36
4087,4313409,Novo Hamburgo,43,RS,529.3939393939394,534.5269841269841,594.6227272727273,498.55714285714294,545.7166666666665
4088,4313425,Novo Machado,43,RS,700.0,594.5,587.1,514.8,549.2
4089,4313508,Osório,43,RS,551.6666666666666,513.5166666666667,592.7333333333333,491.75000000000006,536.1833333333334
4090,4313656,Palmares do Sul,43,RS,420.0,485.2,614.9,503.9,539.2
4091,4313706,Palmeira das Missões,43,RS,496.3636363636364,520.6875,573.6272727272727,470.425,531.6727272727273
4092,4313805,Palmitinho,43,RS,580.0,467.75,483.1,434.29999999999995,438.25
4093,4313904,Panambi,43,RS,475.7142857142857,529.3181818181819,580.3857142857144,481.59999999999985,540.7214285714285
4094,4313953,Pantano Grande,43,RS,720.0,563.8,563.95,525.2,564.85
4095,4314027,Paraíso do Sul,43,RS,340.0,530.4,649.1,504.6,547.9
4096,4314050,Parobé,43,RS,494.0,516.42,577.73,502.82,540.08
4097,4314068,Passa Sete,43,RS,,,,,
4098,4314076,Passo do Sobrado,43,RS,320.0,485.3,509.95,471.5,492.25
4099,4314100,Passo Fundo,43,RS,538.8235294117648,528.2163265306123,594.4529411764705,508.7632653061224,556.7117647058822
4100,4314159,Paverama,43,RS,653.3333333333334,621.2666666666667,582.1999999999999,514.7333333333332,522.9666666666667
4101,4314209,Pedro Osório,43,RS,553.3333333333334,556.1333333333333,612.7333333333333,487.5,566.2
4102,4314308,Pejuçara,43,RS,520.0,500.7,623.55,515.35,472.8
4103,4314407,Pelotas,43,RS,530.6024096385543,537.86875,582.8957831325298,498.5775,544.48734939759
4104,4314423,Picada Café,43,RS,,,,,
4105,4314472,Pinhal Grande,43,RS,580.0,678.3,626.5,497.8,611.0
4106,4314498,Pinheirinho do Vale,43,RS,,,,,
4107,4314506,Pinheiro Machado,43,RS,,,,,
4108,4314548,Pinto Bandeira,43,RS,480.0,456.3,580.2,489.1,521.6
4109,4314555,Pirapó,43,RS,300.0,492.0,607.4,430.4,456.1
4110,4314605,Piratini,43,RS,540.0,547.6500000000001,643.25,433.9,526.7
4111,4314704,Planalto,43,RS,,,,,
4112,4314803,Portão,43,RS,450.7692307692308,523.8923076923077,554.7923076923078,471.3076923076924,499.7846153846154
4113,4314902,Porto Alegre,43,RS,557.9496402877697,562.1822957198443,602.4142086330936,520.1466926070041,563.0339928057549
4114,4315008,Porto Lucena,43,RS,470.0,544.35,534.55,478.8,522.5
4115,4315107,Porto Xavier,43,RS,653.3333333333334,465.1666666666667,599.1999999999999,499.0666666666666,565.9666666666667
4116,4315149,Presidente Lucena,43,RS,660.0,650.5,652.3,534.5,568.2
4117,4315156,Progresso,43,RS,400.0,522.9,579.1,545.0,515.2
4118,4315172,Protásio Alves,43,RS,,,,,
4119,4315305,Quaraí,43,RS,433.3333333333333,444.0333333333333,579.9333333333333,432.9666666666667,502.3
4120,4315354,Quinze de Novembro,43,RS,,,,,
4121,4315404,Redentora,43,RS,680.0,591.3,637.9,515.1,593.4
4122,4315453,Relvado,43,RS,570.0,477.0,570.75,403.4,521.45
4123,4315503,Restinga Sêca,43,RS,540.0,531.5,634.94,509.93999999999994,584.3199999999999
4124,4315602,Rio Grande,43,RS,529.9212598425197,522.9922413793101,580.5220472440944,495.3922413793103,539.148818897638
4125,4315701,Rio Pardo,43,RS,502.85714285714283,491.3666666666666,581.1142857142856,467.23333333333335,529.4857142857144
4126,4315800,Roca Sales,43,RS,560.0,638.6,548.8,493.6,518.3
4127,4315909,Rodeio Bonito,43,RS,610.0,564.725,579.0,478.6,537.125
4128,4316006,Rolante,43,RS,540.0,549.55,618.8,534.225,553.525
4129,4316105,Ronda Alta,43,RS,470.0,495.6,509.34999999999997,457.65,441.6
4130,4316402,Rosário do Sul,43,RS,455.0,478.54999999999995,620.05,481.57500000000005,568.725
4131,4316451,Salto do Jacuí,43,RS,930.0,670.3,658.3,612.55,610.45
